bit,metric,errorrate
1,1,0.020044500000000007
1,2,0.000032
1,3,0.000031249999999999994
1,4,0.0000295
1,5,0.00002299999999999999
1,6,0.000013250000000000004
1,7,0.000010250000000000004
1,8,0.0000075
1,9,0.00000625
1,10,0.000006
1,11,0.000006
1,12,0.000006
1,13,0.000006
1,14,0.000006
1,15,0.000006
1,16,0.000006
1,17,0.000005750000000000001
1,18,0.000005750000000000001
1,19,0.000005750000000000001
1,20,0.000005750000000000001
1,21,0.000005750000000000001
1,22,0.000005750000000000001
1,23,0.000005750000000000001
1,24,0.000005750000000000001
1,25,0.000005750000000000001
1,26,0.000005750000000000001
1,27,0.000005750000000000001
1,28,0.000005750000000000001
1,29,0.000005750000000000001
1,30,0.000005750000000000001
1,31,0.000005750000000000001
1,32,0.000005750000000000001
1,33,0.000005750000000000001
1,34,0.000005750000000000001
1,35,0.000005750000000000001
1,36,0.000005750000000000001
1,37,0.000005750000000000001
1,38,0.000005750000000000001
1,39,0.000005750000000000001
1,40,0.000005750000000000001
1,41,0.000006
1,42,0.000005750000000000001
1,43,0.000006
1,44,0.000005750000000000001
1,45,0.000006
1,46,0.000005750000000000001
1,47,0.000006
1,48,0.000005750000000000001
1,49,0.000006
1,50,0.000005750000000000001
1,51,0.000006
1,52,0.000005750000000000001
1,53,0.000006
1,54,0.000005750000000000001
1,55,0.000006
1,56,0.000005750000000000001
1,57,0.000006
1,58,0.000005750000000000001
1,59,0.000006
1,60,0.000005750000000000001
1,61,0.000006
1,62,0.000005750000000000001
1,63,0.000006
1,64,0.000005750000000000001
1,65,0.000006
1,66,0.000005750000000000001
1,67,0.000006
1,68,0.000005750000000000001
1,69,0.000006
1,70,0.000005750000000000001
1,71,0.000006
1,72,0.000005750000000000001
1,73,0.000006
1,74,0.000005750000000000001
1,75,0.000006
1,76,0.000005750000000000001
1,77,0.000006
1,78,0.000005750000000000001
1,79,0.000006
1,80,0.000005750000000000001
1,81,0.000006
1,82,0.000005750000000000001
1,83,0.000006
1,84,0.000005750000000000001
1,85,0.000006
1,86,0.000005750000000000001
1,87,0.000006
1,88,0.000005750000000000001
1,89,0.000006
1,90,0.000005750000000000001
1,91,0.000006
1,92,0.000005750000000000001
1,93,0.000006
1,94,0.000005750000000000001
1,95,0.000006
1,96,0.000005750000000000001
1,97,0.000006
1,98,0.000005750000000000001
1,99,0.000006
2,1,0.037158
2,2,0.0014080000000000002
2,3,0.000525125
2,4,0.00024737500000000004
2,5,0.00017624999999999997
2,6,0.00019337500000000005
2,7,0.00013587500000000004
2,8,0.0001355
2,9,0.00013700000000000005
2,10,0.00012062499999999999
2,11,0.000138625
2,12,0.00015012500000000003
2,13,0.000130375
2,14,0.00013287500000000002
2,15,0.000137125
2,16,0.00012625
2,17,0.000130625
2,18,0.00012937500000000004
2,19,0.00011987500000000003
2,20,0.00012300000000000004
2,21,0.00012812500000000007
2,22,0.000127125
2,23,0.000131125
2,24,0.000133125
2,25,0.00013087500000000002
2,26,0.00012612500000000002
2,27,0.00013062500000000007
2,28,0.000126375
2,29,0.00012587500000000004
2,30,0.00012975
2,31,0.00012062500000000002
2,32,0.00012800000000000002
2,33,0.00013087500000000002
2,34,0.00012862500000000002
2,35,0.00012712500000000001
2,36,0.00013037500000000004
2,37,0.00012937500000000001
2,38,0.000124625
2,39,0.00012962500000000005
2,40,0.0001265
2,41,0.00012675000000000002
2,42,0.00012937500000000004
2,43,0.000128875
2,44,0.0001295
2,45,0.00013025000000000008
2,46,0.0001305
2,47,0.00012687499999999998
2,48,0.00012800000000000002
2,49,0.00013037500000000004
2,50,0.000125875
2,51,0.00012962500000000005
2,52,0.00012762500000000005
2,53,0.00012875000000000004
2,54,0.00012737500000000005
2,55,0.00013250000000000002
2,56,0.00013025000000000002
2,57,0.00012825
2,58,0.00012874999999999999
2,59,0.00012800000000000002
2,60,0.00012775000000000004
2,61,0.00012887500000000003
2,62,0.00012612500000000002
2,63,0.00012812500000000004
2,64,0.00012812500000000007
2,65,0.000130375
2,66,0.00012837500000000007
2,67,0.000131
2,68,0.00013037500000000004
2,69,0.00012737500000000005
2,70,0.00012900000000000002
2,71,0.00012675000000000002
2,72,0.000128125
2,73,0.000127875
2,74,0.00012737500000000002
2,75,0.00012875000000000004
2,76,0.00012875000000000004
2,77,0.00013087500000000002
2,78,0.00012812500000000004
2,79,0.00012850000000000003
2,80,0.0001295
2,81,0.00012662500000000003
2,82,0.00012874999999999999
2,83,0.00012974999999999998
2,84,0.000127625
2,85,0.00013012500000000003
2,86,0.00012937500000000004
2,87,0.000130125
2,88,0.00012812500000000004
2,89,0.00013150000000000003
2,90,0.0001285
2,91,0.00012900000000000002
2,92,0.000128875
2,93,0.00012737500000000005
2,94,0.00012775
2,95,0.0001305
2,96,0.00012875
2,97,0.000129125
2,98,0.000131125
2,99,0.000130125
3,1,0.06385799999999998
3,2,0.019263916666666665
3,3,0.013701999999999999
3,4,0.011938166666666665
3,5,0.011094583333333335
3,6,0.010664250000000002
3,7,0.010516583333333334
3,8,0.010281333333333335
3,9,0.010120083333333333
3,10,0.010094666666666667
3,11,0.010057999999999997
3,12,0.009951750000000002
3,13,0.010025416666666667
3,14,0.009952750000000002
3,15,0.009930416666666664
3,16,0.009987833333333336
3,17,0.009987333333333332
3,18,0.009868666666666668
3,19,0.0099295
3,20,0.009952333333333332
3,21,0.009937583333333333
3,22,0.00992525
3,23,0.009896916666666667
3,24,0.009875000000000005
3,25,0.009871333333333336
3,26,0.009861416666666668
3,27,0.009835750000000002
3,28,0.009805000000000001
3,29,0.00987525
3,30,0.009886916666666667
3,31,0.0098545
3,32,0.009882416666666666
3,33,0.009869
3,34,0.009844333333333337
3,35,0.009856583333333335
3,36,0.00985675
3,37,0.009833583333333333
3,38,0.009840666666666666
3,39,0.009868916666666672
3,40,0.009919333333333334
3,41,0.009863833333333332
3,42,0.009864583333333331
3,43,0.009850749999999998
3,44,0.009861583333333335
3,45,0.009848250000000001
3,46,0.009873333333333331
3,47,0.009850250000000003
3,48,0.009840333333333333
3,49,0.009818166666666666
3,50,0.009837250000000002
3,51,0.009825583333333335
3,52,0.009856416666666668
3,53,0.009875833333333335
3,54,0.009819833333333335
3,55,0.009850083333333336
3,56,0.009843999999999999
3,57,0.009825916666666665
3,58,0.009826666666666668
3,59,0.009837750000000001
3,60,0.009839083333333333
3,61,0.009839916666666669
3,62,0.009831999999999999
3,63,0.009843000000000001
3,64,0.00983108333333333
3,65,0.009823583333333337
3,66,0.009829333333333336
3,67,0.009838583333333335
3,68,0.009831499999999998
3,69,0.009839083333333333
3,70,0.009830833333333337
3,71,0.00983916666666667
3,72,0.00983316666666667
3,73,0.009848916666666669
3,74,0.009828666666666666
3,75,0.009837750000000001
3,76,0.009829583333333334
3,77,0.009841250000000001
3,78,0.009831083333333334
3,79,0.009831000000000001
3,80,0.009858333333333337
3,81,0.00981825
3,82,0.009839750000000001
3,83,0.009827999999999998
3,84,0.009823666666666666
3,85,0.009826250000000003
3,86,0.009846333333333332
3,87,0.009838500000000002
3,88,0.009832
3,89,0.009831583333333336
3,90,0.009812583333333335
3,91,0.009831166666666665
3,92,0.009829333333333332
3,93,0.009843666666666667
3,94,0.009821500000000002
3,95,0.009832333333333335
3,96,0.009832583333333336
3,97,0.009818999999999998
3,98,0.009827
3,99,0.009823166666666668
4,1,0.1069405625
4,2,0.07688762499999997
4,3,0.0718984375
4,4,0.07023618749999999
4,5,0.069879875
4,6,0.0690180625
4,7,0.0687366875
4,8,0.068643125
4,9,0.06852749999999998
4,10,0.0684666875
4,11,0.0683625
4,12,0.06815224999999998
4,13,0.06829043750000001
4,14,0.06817531250000002
4,15,0.06828068749999998
4,16,0.0682356875
4,17,0.06807218750000002
4,18,0.06815425
4,19,0.06822062499999998
4,20,0.068173
4,21,0.068123875
4,22,0.068106
4,23,0.06821443750000002
4,24,0.06812762499999998
4,25,0.06811775
4,26,0.06814262499999998
4,27,0.0681255
4,28,0.06809937499999999
4,29,0.06811012500000001
4,30,0.068153875
4,31,0.068085125
4,32,0.06811125
4,33,0.06812012500000002
4,34,0.0680779375
4,35,0.06811181249999997
4,36,0.06809568750000002
4,37,0.06810762499999999
