bit,metric,errorrate
1,1,0.027488249999999992
1,2,0.00003375000000000001
1,3,0.00001075
1,4,0.000011000000000000001
1,5,0.000010500000000000001
1,6,0.000011249999999999999
1,7,0.00001025
1,8,0.00001075
1,9,0.00001025
1,10,0.00001075
1,11,0.000010249999999999998
1,12,0.000011000000000000001
1,13,0.000010249999999999998
1,14,0.00001075
1,15,0.0000105
1,16,0.000011000000000000001
1,17,0.000010249999999999998
1,18,0.00001075
1,19,0.000010249999999999998
1,20,0.00001075
1,21,0.000010249999999999998
1,22,0.00001075
1,23,0.00001
1,24,0.00001075
1,25,0.00001
1,26,0.00001075
1,27,0.00001
1,28,0.00001075
1,29,0.00001
1,30,0.00001075
1,31,0.00001
1,32,0.00001075
1,33,0.00001
1,34,0.00001075
1,35,0.00001
1,36,0.00001075
1,37,0.00001
1,38,0.00001075
1,39,0.00001
1,40,0.00001075
1,41,0.00001
1,42,0.00001075
1,43,0.00001
1,44,0.00001075
1,45,0.00001
1,46,0.00001075
1,47,0.00001
1,48,0.00001075
1,49,0.00001
1,50,0.00001075
1,51,0.00001
1,52,0.00001075
1,53,0.00001
1,54,0.00001075
1,55,0.00001
1,56,0.00001075
1,57,0.00001
1,58,0.00001075
1,59,0.00001
1,60,0.00001075
1,61,0.00001
1,62,0.00001075
1,63,0.000010249999999999998
1,64,0.00001075
1,65,0.000010249999999999998
1,66,0.00001075
1,67,0.000010249999999999998
1,68,0.00001075
1,69,0.000010249999999999998
1,70,0.00001075
1,71,0.000010249999999999998
1,72,0.00001075
1,73,0.000010249999999999998
1,74,0.00001075
1,75,0.000010249999999999998
1,76,0.00001075
1,77,0.000010249999999999998
1,78,0.00001075
1,79,0.000010249999999999998
1,80,0.00001075
1,81,0.000010249999999999998
1,82,0.00001075
1,83,0.000010249999999999998
1,84,0.00001075
1,85,0.000010249999999999998
1,86,0.00001075
1,87,0.000010249999999999998
1,88,0.00001075
1,89,0.000010249999999999998
1,90,0.00001075
1,91,0.000010249999999999998
1,92,0.00001075
1,93,0.000010249999999999998
1,94,0.00001075
1,95,0.000010249999999999998
1,96,0.00001075
1,97,0.000010249999999999998
1,98,0.00001075
1,99,0.000010249999999999998
