bit,metric,errorrate
1,1,0.024234999999999993
1,2,0.000055499999999999994
1,3,0.0000085
1,4,0.0000085
1,5,0.000008000000000000001
1,6,0.000008000000000000001
1,7,0.000008
1,8,0.00000825
1,9,0.00000825
1,10,0.00000825
1,11,0.000008000000000000001
1,12,0.000008
1,13,0.00000775
1,14,0.0000085
1,15,0.0000085
1,16,0.000008
1,17,0.000008
1,18,0.00000825
1,19,0.00000825
1,20,0.000008
1,21,0.00000825
1,22,0.00000825
1,23,0.00000825
1,24,0.00000825
1,25,0.000008
1,26,0.000008
1,27,0.00000825
1,28,0.0000085
1,29,0.00000825
1,30,0.000008
1,31,0.00000825
1,32,0.00000825
1,33,0.0000085
1,34,0.000008
1,35,0.00000825
1,36,0.00000825
1,37,0.0000085
1,38,0.000008
1,39,0.00000825
1,40,0.000008
1,41,0.0000085
1,42,0.000008
1,43,0.00000825
1,44,0.000008
1,45,0.0000085
1,46,0.00000825
1,47,0.00000825
1,48,0.000008
1,49,0.00000825
1,50,0.00000825
1,51,0.00000825
1,52,0.000008
1,53,0.00000825
1,54,0.00000825
1,55,0.00000825
1,56,0.000008
1,57,0.000008
1,58,0.000008
1,59,0.00000825
1,60,0.000008
1,61,0.000008
1,62,0.000008
1,63,0.00000825
1,64,0.000008
1,65,0.000008
1,66,0.000008
1,67,0.000008
1,68,0.00000825
1,69,0.000008
1,70,0.000008
1,71,0.000008
1,72,0.00000825
1,73,0.000008
1,74,0.000008
1,75,0.000008
1,76,0.000008
1,77,0.00000825
1,78,0.000008
1,79,0.000008
1,80,0.000008
1,81,0.00000825
1,82,0.000008
1,83,0.000008
1,84,0.000008
1,85,0.000008
1,86,0.000008
1,87,0.000008
1,88,0.000008
1,89,0.000008
1,90,0.00000825
1,91,0.000008
1,92,0.000008
1,93,0.000008
1,94,0.000008
1,95,0.000008
1,96,0.000008
1,97,0.000008
1,98,0.000008
1,99,0.00000825
2,1,0.04490762500000001
2,2,0.003522750000000001
2,3,0.00125675
2,4,0.00080075
2,5,0.0005848749999999999
2,6,0.000497125
2,7,0.00046274999999999995
2,8,0.00045287500000000015
2,9,0.00042062499999999994
2,10,0.000369125
2,11,0.00037500000000000006
2,12,0.00038149999999999995
2,13,0.00038387500000000005
2,14,0.000388375
2,15,0.000322625
2,16,0.0003565
2,17,0.00034975
2,18,0.00035362500000000004
2,19,0.00034187499999999995
2,20,0.00034150000000000006
2,21,0.000327375
2,22,0.00032525000000000007
2,23,0.00032875
2,24,0.00033850000000000004
2,25,0.000339
2,26,0.00033575
2,27,0.00032649999999999997
2,28,0.00034725
2,29,0.000330125
2,30,0.00031612499999999995
2,31,0.00031912499999999996
2,32,0.00034262499999999994
2,33,0.00033612499999999994
2,34,0.00031775000000000005
2,35,0.00032374999999999993
2,36,0.00033662499999999996
2,37,0.00032025000000000006
2,38,0.00033625
2,39,0.00033049999999999996
2,40,0.0003330000000000001
2,41,0.00032562499999999996
2,42,0.000327375
2,43,0.0003175
2,44,0.00032237500000000007
2,45,0.00032350000000000006
2,46,0.00032075000000000007
2,47,0.00033037500000000005
2,48,0.00032600000000000006
2,49,0.00033162500000000005
2,50,0.00033162500000000005
2,51,0.00032662500000000004
2,52,0.0003275
2,53,0.0003246250000000001
2,54,0.00032362499999999997
2,55,0.00032462500000000004
2,56,0.000330375
2,57,0.00032462500000000004
2,58,0.00032137499999999994
2,59,0.00033125
2,60,0.000323875
2,61,0.000321375
2,62,0.00031712499999999997
2,63,0.00032225000000000005
2,64,0.000326375
2,65,0.000330125
2,66,0.00032674999999999995
2,67,0.0003230000000000001
2,68,0.00032575
2,69,0.000319
2,70,0.000327375
2,71,0.0003287500000000001
2,72,0.0003245000000000001
2,73,0.0003287499999999999
2,74,0.00031575000000000006
2,75,0.00031950000000000007
2,76,0.00032225000000000005
2,77,0.00032562499999999996
2,78,0.00032600000000000006
2,79,0.00032649999999999997
2,80,0.000323625
2,81,0.000321125
2,82,0.00031887500000000004
2,83,0.00032375000000000004
2,84,0.00032587500000000005
2,85,0.0003285
2,86,0.00032350000000000006
2,87,0.00032350000000000006
2,88,0.000321375
2,89,0.0003245000000000001
2,90,0.0003191250000000001
2,91,0.000322875
2,92,0.00032625
2,93,0.00032324999999999997
