bit,metric,errorrate
1,1,0.03842150000000002
1,2,0.0011697499999999998
1,3,0.00026525
1,4,0.000144
1,5,0.00006375000000000002
1,6,0.00010850000000000001
1,7,0.000052
1,8,0.00007074999999999998
1,9,0.00005
1,10,0.00004975
1,11,0.00004350000000000001
1,12,0.00005675
1,13,0.000039750000000000004
1,14,0.00003875
1,15,0.000037000000000000005
1,16,0.00004374999999999999
1,17,0.000051000000000000006
1,18,0.00003825000000000001
1,19,0.000042000000000000004
1,20,0.000042250000000000004
1,21,0.000043750000000000006
1,22,0.0000385
1,23,0.00004
1,24,0.0000415
1,25,0.000039500000000000005
1,26,0.00003575
1,27,0.00004025
1,28,0.000040499999999999995
1,29,0.00003775
1,30,0.00003775
1,31,0.000042000000000000004
1,32,0.0000435
1,33,0.00003925
1,34,0.00004075000000000001
1,35,0.00004
1,36,0.000043
1,37,0.0000375
1,38,0.000039
1,39,0.000040499999999999995
1,40,0.000041
1,41,0.000037000000000000005
1,42,0.000037500000000000003
1,43,0.00004125
1,44,0.000039250000000000005
1,45,0.000036750000000000006
1,46,0.0000385
1,47,0.000039750000000000004
1,48,0.000038
1,49,0.000039500000000000005
1,50,0.000037000000000000005
1,51,0.00004125
1,52,0.000037749999999999996
1,53,0.000039250000000000005
1,54,0.000037250000000000004
1,55,0.000039500000000000005
1,56,0.00003875
1,57,0.0000385
1,58,0.00003675
1,59,0.000040499999999999995
1,60,0.000038
1,61,0.00003825
1,62,0.000039500000000000005
1,63,0.000039
1,64,0.000039750000000000004
1,65,0.00003725
1,66,0.0000415
1,67,0.00003875000000000001
1,68,0.00003875
1,69,0.000038
1,70,0.000040499999999999995
1,71,0.000038
1,72,0.000039250000000000005
1,73,0.000037500000000000003
1,74,0.000039750000000000004
1,75,0.000037749999999999996
1,76,0.00003875
1,77,0.000037500000000000003
1,78,0.000039500000000000005
1,79,0.00003825
1,80,0.00003825
1,81,0.000038499999999999994
1,82,0.000039250000000000005
1,83,0.000039
1,84,0.000037500000000000003
1,85,0.00003875
1,86,0.00003875000000000001
1,87,0.00003875
1,88,0.00003725
1,89,0.000040499999999999995
1,90,0.00003825
1,91,0.0000385
1,92,0.00003775
1,93,0.00004
1,94,0.000038
1,95,0.0000385
1,96,0.0000385
1,97,0.000039
1,98,0.0000385
1,99,0.00003825
2,1,0.07111662500000002
2,2,0.021484249999999996
2,3,0.014790874999999998
2,4,0.013098374999999995
2,5,0.012088249999999998
2,6,0.011355375000000001
2,7,0.011425624999999997
2,8,0.011016
2,9,0.010956000000000004
2,10,0.010980750000000001
2,11,0.010811625
2,12,0.010831374999999999
2,13,0.010797375
2,14,0.010823750000000004
2,15,0.010750625
2,16,0.01069
2,17,0.010699500000000002
2,18,0.010661125
2,19,0.01065525
2,20,0.010655125000000001
2,21,0.010692875000000001
2,22,0.01057675
2,23,0.010555375
2,24,0.010666499999999999
2,25,0.010625000000000002
2,26,0.010675375000000003
2,27,0.010628125000000002
2,28,0.010618125
2,29,0.010637625
2,30,0.01059825
2,31,0.010558000000000001
2,32,0.010567249999999999
2,33,0.010589125
2,34,0.010568250000000001
2,35,0.0105775
2,36,0.010584000000000003
2,37,0.010560999999999997
2,38,0.010591875000000002
2,39,0.010574875000000001
2,40,0.010525375000000003
2,41,0.010585750000000003
2,42,0.010566750000000003
2,43,0.010549999999999999
2,44,0.010605499999999999
2,45,0.010570125
2,46,0.010531999999999996
2,47,0.010576749999999998
2,48,0.010562875000000001
2,49,0.010527874999999999
2,50,0.010569125000000004
2,51,0.010561499999999996
2,52,0.010572
2,53,0.010558875
2,54,0.01056025
2,55,0.010548375
2,56,0.010559875000000002
2,57,0.010580625000000001
2,58,0.010572625000000002
2,59,0.010546624999999997
2,60,0.010543375
2,61,0.010529
2,62,0.010546125000000003
2,63,0.010572500000000002
2,64,0.010537125000000001
2,65,0.01051725
