bit,metric,errorrate
1,1,0.02106625
1,2,0.00003725
1,3,0.000034500000000000005
1,4,0.0000345
1,5,0.000035
1,6,0.0000345
1,7,0.00003474999999999999
1,8,0.0000345
1,9,0.00003474999999999999
1,10,0.0000345
1,11,0.00003474999999999999
1,12,0.0000345
1,13,0.00003474999999999999
1,14,0.0000345
1,15,0.0000345
1,16,0.0000345
1,17,0.00003474999999999999
1,18,0.0000345
1,19,0.00003474999999999999
1,20,0.0000345
1,21,0.00003474999999999999
1,22,0.0000345
1,23,0.00003474999999999999
1,24,0.0000345
1,25,0.00003474999999999999
1,26,0.0000345
1,27,0.00003474999999999999
1,28,0.0000345
1,29,0.00003474999999999999
1,30,0.0000345
1,31,0.00003474999999999999
1,32,0.0000345
1,33,0.00003474999999999999
1,34,0.0000345
1,35,0.00003474999999999999
1,36,0.0000345
1,37,0.00003474999999999999
1,38,0.0000345
1,39,0.00003474999999999999
1,40,0.0000345
1,41,0.00003474999999999999
1,42,0.0000345
1,43,0.00003474999999999999
1,44,0.0000345
1,45,0.00003474999999999999
1,46,0.0000345
1,47,0.00003474999999999999
1,48,0.0000345
1,49,0.00003474999999999999
1,50,0.0000345
1,51,0.00003474999999999999
1,52,0.0000345
1,53,0.00003474999999999999
1,54,0.0000345
1,55,0.00003474999999999999
1,56,0.0000345
1,57,0.00003474999999999999
1,58,0.0000345
1,59,0.00003474999999999999
1,60,0.0000345
1,61,0.00003474999999999999
1,62,0.0000345
1,63,0.00003474999999999999
1,64,0.0000345
1,65,0.00003474999999999999
1,66,0.0000345
1,67,0.00003474999999999999
1,68,0.0000345
1,69,0.0000345
1,70,0.0000345
1,71,0.0000345
1,72,0.0000345
1,73,0.0000345
1,74,0.0000345
1,75,0.0000345
1,76,0.0000345
1,77,0.0000345
1,78,0.0000345
1,79,0.0000345
1,80,0.0000345
1,81,0.0000345
1,82,0.0000345
1,83,0.0000345
1,84,0.0000345
1,85,0.0000345
1,86,0.0000345
1,87,0.0000345
1,88,0.0000345
1,89,0.0000345
1,90,0.0000345
1,91,0.0000345
1,92,0.0000345
1,93,0.0000345
1,94,0.0000345
1,95,0.0000345
1,96,0.0000345
1,97,0.0000345
1,98,0.0000345
1,99,0.0000345
2,1,0.03865399999999999
2,2,0.0017124999999999998
2,3,0.0006185000000000001
2,4,0.00029175
2,5,0.00022800000000000012
2,6,0.00021974999999999997
2,7,0.00016237499999999998
2,8,0.00015525000000000003
2,9,0.00014700000000000002
2,10,0.00012887500000000006
2,11,0.00014162500000000004
2,12,0.000151
2,13,0.00011662500000000003
2,14,0.00013525000000000006
2,15,0.00011237500000000002
2,16,0.00013425
2,17,0.000124
2,18,0.00012900000000000005
2,19,0.00012200000000000004
2,20,0.00012712500000000007
2,21,0.00011387500000000002
2,22,0.000128875
2,23,0.00011537500000000001
2,24,0.00013812500000000006
2,25,0.00012137500000000002
2,26,0.00011737500000000002
2,27,0.00012050000000000008
2,28,0.00011137500000000006
2,29,0.00011237500000000005
2,30,0.00011862500000000005
2,31,0.00011400000000000006
2,32,0.00012162500000000003
2,33,0.00012062500000000003
2,34,0.00012362500000000004
2,35,0.00011925000000000004
2,36,0.00012125000000000002
2,37,0.00011462500000000006
2,38,0.00012062500000000006
2,39,0.00011587500000000005
2,40,0.0001205
2,41,0.00011462500000000001
2,42,0.00011800000000000001
2,43,0.00011775000000000003
2,44,0.00011712500000000004
2,45,0.00011437500000000003
2,46,0.00011962500000000005
2,47,0.00011362500000000002
2,48,0.00012537500000000003
2,49,0.00011575000000000001
2,50,0.00011912500000000005
2,51,0.00011875000000000001
2,52,0.00011724999999999999
2,53,0.00011750000000000006
2,54,0.00012100000000000001
2,55,0.00011950000000000002
2,56,0.00011700000000000004
2,57,0.00011700000000000002
2,58,0.00011525000000000002
2,59,0.00011725000000000003
2,60,0.00011725
2,61,0.00011812500000000001
2,62,0.00011525000000000006
2,63,0.00011512500000000003
2,64,0.00011812500000000004
2,65,0.00011875000000000004
2,66,0.00011862500000000004
2,67,0.00012187500000000002
2,68,0.000120125
2,69,0.00011850000000000001
2,70,0.00012075000000000003
2,71,0.00011425000000000003
2,72,0.00011975000000000001
2,73,0.00011687500000000004
2,74,0.00011337500000000003
2,75,0.00011725000000000003
2,76,0.00011512500000000002
2,77,0.00011412500000000002
2,78,0.00011725000000000003
2,79,0.00011587500000000002
2,80,0.00011700000000000004
2,81,0.00011837500000000007
2,82,0.00011787500000000003
2,83,0.00011937500000000001
2,84,0.00011687500000000004
2,85,0.00011912500000000006
2,86,0.00011725000000000003
2,87,0.00011600000000000005
2,88,0.00012000000000000006
2,89,0.00011575000000000004
2,90,0.00011650000000000003
2,91,0.00011650000000000008
2,92,0.00011662500000000004
2,93,0.00011475000000000001
2,94,0.00011587500000000002
2,95,0.00011462500000000004
2,96,0.00011912500000000005
2,97,0.00012037500000000007
2,98,0.00011987500000000005
2,99,0.00011900000000000005
3,1,0.06656108333333331
3,2,0.021943249999999997
3,3,0.015822333333333327
3,4,0.013907333333333329
3,5,0.013094750000000002
3,6,0.012851333333333333
3,7,0.012290416666666663
3,8,0.012146666666666663
3,9,0.01210633333333333
3,10,0.011860416666666667
3,11,0.011838666666666666
3,12,0.011841833333333331
3,13,0.011867083333333337
3,14,0.01170283333333333
3,15,0.011726166666666666
3,16,0.011741416666666664
3,17,0.011665916666666666
3,18,0.011660249999999999
3,19,0.011654083333333334
3,20,0.011571333333333331
3,21,0.01164725
3,22,0.011647166666666663
3,23,0.011660750000000003
3,24,0.011605
3,25,0.01161608333333333
3,26,0.01167016666666667
3,27,0.011655583333333336
3,28,0.011602916666666664
3,29,0.011662416666666665
3,30,0.011614333333333336
3,31,0.011622416666666666
3,32,0.011627500000000002
3,33,0.011640333333333332
3,34,0.011632666666666666
3,35,0.01161083333333333
3,36,0.011624916666666662
3,37,0.011573916666666666
3,38,0.011582500000000003
3,39,0.011586166666666661
3,40,0.011594666666666666
3,41,0.011594333333333333
3,42,0.011588166666666667
3,43,0.011597249999999996
3,44,0.011561916666666665
3,45,0.0116165
3,46,0.011597250000000003
3,47,0.011580833333333335
3,48,0.01158725
3,49,0.011558583333333339
3,50,0.011562166666666667
3,51,0.011599666666666666
3,52,0.0115605
3,53,0.01157125
3,54,0.011616083333333334
3,55,0.011582833333333334
3,56,0.011570833333333329
3,57,0.011592166666666667
3,58,0.011596166666666668
3,59,0.01159333333333333
3,60,0.011573000000000005
3,61,0.011573666666666663
3,62,0.01157475
3,63,0.011580000000000002
3,64,0.01158783333333333
3,65,0.011596833333333329
