bit,metric,errorrate
1,1,0.01997049999999999
1,2,0.000008999999999999995
1,3,0.0000095
1,4,0.000006999999999999997
1,5,0.000007999999999999998
1,6,0.000006999999999999997
1,7,0.000008249999999999997
1,8,0.000006999999999999997
1,9,0.000007499999999999999
1,10,0.000006999999999999997
1,11,0.000006999999999999997
1,12,0.000006999999999999997
1,13,0.000006749999999999998
1,14,0.000006999999999999997
1,15,0.000006749999999999998
1,16,0.000006999999999999997
1,17,0.000006749999999999998
1,18,0.000006999999999999997
1,19,0.000006749999999999998
1,20,0.000006999999999999997
1,21,0.000006749999999999998
1,22,0.000006999999999999997
1,23,0.000006749999999999998
1,24,0.000006999999999999997
1,25,0.000006749999999999998
1,26,0.000006999999999999997
1,27,0.000006749999999999998
1,28,0.000006999999999999997
1,29,0.000006999999999999997
1,30,0.000006999999999999997
1,31,0.000006999999999999997
1,32,0.000006999999999999997
1,33,0.000006999999999999997
1,34,0.000006999999999999997
1,35,0.000006749999999999998
1,36,0.000006999999999999997
1,37,0.000006749999999999998
1,38,0.000006999999999999997
1,39,0.000006749999999999998
1,40,0.000006999999999999997
1,41,0.000006749999999999998
1,42,0.000006999999999999997
1,43,0.000006749999999999998
1,44,0.000006999999999999997
1,45,0.000006749999999999998
1,46,0.000006999999999999997
1,47,0.000006749999999999998
1,48,0.000006999999999999997
1,49,0.000006749999999999998
1,50,0.000006999999999999997
1,51,0.000006749999999999998
1,52,0.000006999999999999997
1,53,0.000006749999999999998
1,54,0.000006999999999999997
1,55,0.000006749999999999998
1,56,0.000006999999999999997
1,57,0.000006749999999999998
1,58,0.000006999999999999997
1,59,0.000006749999999999998
1,60,0.000006999999999999997
1,61,0.000006749999999999998
1,62,0.000006999999999999997
1,63,0.000006749999999999998
1,64,0.000006999999999999997
1,65,0.000006749999999999998
1,66,0.000006999999999999997
1,67,0.000006749999999999998
1,68,0.000006999999999999997
1,69,0.000006749999999999998
1,70,0.000006999999999999997
1,71,0.000006749999999999998
1,72,0.000006999999999999997
1,73,0.000006749999999999998
1,74,0.000006999999999999997
1,75,0.000006749999999999998
1,76,0.000006999999999999997
1,77,0.000006749999999999998
1,78,0.000006999999999999997
1,79,0.000006749999999999998
1,80,0.000006999999999999997
1,81,0.000006749999999999998
1,82,0.000006999999999999997
1,83,0.000006749999999999998
1,84,0.000006999999999999997
1,85,0.000006749999999999998
1,86,0.000006999999999999997
1,87,0.000006749999999999998
1,88,0.000006999999999999997
1,89,0.000006749999999999998
1,90,0.000006999999999999997
1,91,0.000006749999999999998
1,92,0.000006999999999999997
1,93,0.000006749999999999998
1,94,0.000006999999999999997
1,95,0.000006749999999999998
1,96,0.000006999999999999997
1,97,0.000006749999999999998
1,98,0.000006999999999999997
1,99,0.000006749999999999998
2,1,0.036726625000000006
2,2,0.0010135000000000003
2,3,0.00033662500000000006
2,4,0.00014150000000000005
2,5,0.0001235
2,6,0.00012687500000000003
2,7,0.000082375
2,8,0.00012937500000000004
2,9,0.00010862500000000002
2,10,0.00010212499999999999
2,11,0.00010925000000000003
2,12,0.00008737500000000002
2,13,0.000113125
2,14,0.00008987499999999999
2,15,0.00009412499999999998
2,16,0.00010500000000000002
2,17,0.00008924999999999999
2,18,0.00009775000000000002
2,19,0.00009737499999999998
2,20,0.00009550000000000003
2,21,0.00010224999999999999
2,22,0.0000885
2,23,0.00009250000000000001
2,24,0.00009549999999999996
2,25,0.00009999999999999999
2,26,0.00009825
2,27,0.00009224999999999999
2,28,0.00009324999999999998
2,29,0.00009437499999999998
2,30,0.00009525000000000004
2,31,0.00009512500000000002
2,32,0.000093125
2,33,0.00009599999999999999
2,34,0.00009399999999999997
2,35,0.00009799999999999998
2,36,0.00009412500000000001
2,37,0.00008950000000000001
2,38,0.00009475000000000001
2,39,0.00009274999999999999
2,40,0.000097
2,41,0.000093875
2,42,0.000092875
2,43,0.00009450000000000002
2,44,0.000092125
2,45,0.00009549999999999999
2,46,0.000092125
2,47,0.00009787500000000003
2,48,0.00009612500000000003
2,49,0.000090625
2,50,0.00009824999999999999
2,51,0.00009312500000000001
2,52,0.00009825000000000002
2,53,0.00009487500000000003
2,54,0.00008999999999999999
2,55,0.00009675000000000001
2,56,0.00009562500000000003
2,57,0.00009975000000000001
2,58,0.00009525000000000002
2,59,0.00009200000000000001
2,60,0.00009687500000000004
2,61,0.000093875
2,62,0.000097625
2,63,0.00009612500000000002
2,64,0.00009500000000000003
2,65,0.000098125
2,66,0.00009525000000000002
2,67,0.00009537500000000001
2,68,0.00009637500000000004
2,69,0.0000925
2,70,0.00009837499999999999
2,71,0.00009499999999999999
2,72,0.00009600000000000003
2,73,0.00009675
2,74,0.00009325
2,75,0.000096625
2,76,0.00009650000000000004
2,77,0.00009524999999999998
2,78,0.00009499999999999999
2,79,0.000093125
2,80,0.00009675000000000001
2,81,0.00009512500000000002
2,82,0.00009687500000000001
2,83,0.00009525000000000002
2,84,0.00009300000000000001
2,85,0.00009524999999999998
2,86,0.00009575
2,87,0.00009537500000000001
2,88,0.0000965
2,89,0.00009462499999999998
2,90,0.00009462500000000001
2,91,0.00009562500000000002
2,92,0.000096375
2,93,0.00009612500000000002
2,94,0.000096875
2,95,0.00009499999999999999
2,96,0.000096375
2,97,0.00009575
2,98,0.00009425000000000001
2,99,0.00009787500000000003
3,1,0.06299683333333334
3,2,0.01810841666666667
3,3,0.012274583333333334
3,4,0.010482583333333335
3,5,0.009662666666666665
3,6,0.009323166666666665
3,7,0.009061166666666667
3,8,0.008959916666666668
3,9,0.008609000000000002
3,10,0.008606166666666668
3,11,0.008599416666666667
3,12,0.008559083333333333
3,13,0.008551416666666667
3,14,0.008483916666666664
3,15,0.008492
3,16,0.008498916666666667
3,17,0.008454999999999999
3,18,0.008426416666666665
3,19,0.0084255
3,20,0.008371166666666667
3,21,0.008429000000000002
3,22,0.008390416666666666
3,23,0.008402
3,24,0.008391
3,25,0.008416
3,26,0.008364083333333334
3,27,0.00834191666666667
3,28,0.008349083333333335
3,29,0.0083605
3,30,0.00834991666666667
3,31,0.008383749999999997
3,32,0.008366416666666668
3,33,0.008349166666666668
3,34,0.008385749999999999
3,35,0.008370416666666668
3,36,0.008396166666666668
3,37,0.008364249999999997
3,38,0.008388166666666669
3,39,0.008331833333333333
3,40,0.008370916666666667
3,41,0.008371333333333331
3,42,0.008340666666666666
3,43,0.008350083333333333
3,44,0.008345666666666666
3,45,0.00837358333333333
3,46,0.008347166666666668
3,47,0.008331999999999999
3,48,0.0083545
3,49,0.008332833333333334
3,50,0.008335416666666666
3,51,0.008353000000000001
3,52,0.008343583333333333
3,53,0.008337666666666667
3,54,0.008342916666666667
3,55,0.008310166666666667
3,56,0.008356749999999998
3,57,0.008349166666666663
3,58,0.008332916666666667
3,59,0.008341916666666666
3,60,0.008341583333333335
3,61,0.008358833333333331
3,62,0.008360333333333332
3,63,0.008349083333333333
